Month,Others,Recreation Visitors,Visit Code,Visit Name,Year
1,0,252,jaga,james a. garfield nhs,2009
2,0,1226,jaga,james a. garfield nhs,2009
3,0,478,jaga,james a. garfield nhs,2009
4,0,852,jaga,james a. garfield nhs,2009
5,0,2674,jaga,james a. garfield nhs,2009
6,0,1801,jaga,james a. garfield nhs,2009
7,0,3656,jaga,james a. garfield nhs,2009
8,0,3656,jaga,james a. garfield nhs,2009
9,0,981,jaga,james a. garfield nhs,2009
10,0,882,jaga,james a. garfield nhs,2009
11,0,279,jaga,james a. garfield nhs,2009
12,0,363,jaga,james a. garfield nhs,2009
1,0,195,jaga,james a. garfield nhs,2010
2,0,2384,jaga,james a. garfield nhs,2010
3,0,829,jaga,james a. garfield nhs,2010
4,0,2085,jaga,james a. garfield nhs,2010
5,0,1941,jaga,james a. garfield nhs,2010
6,0,2965,jaga,james a. garfield nhs,2010
7,0,6063,jaga,james a. garfield nhs,2010
8,0,5224,jaga,james a. garfield nhs,2010
9,0,938,jaga,james a. garfield nhs,2010
10,0,1150,jaga,james a. garfield nhs,2010
11,0,533,jaga,james a. garfield nhs,2010
12,0,546,jaga,james a. garfield nhs,2010
1,0,1423,jaga,james a. garfield nhs,2011
2,0,965,jaga,james a. garfield nhs,2011
3,0,706,jaga,james a. garfield nhs,2011
4,0,1189,jaga,james a. garfield nhs,2011
5,0,2544,jaga,james a. garfield nhs,2011
6,0,3838,jaga,james a. garfield nhs,2011
7,0,8538,jaga,james a. garfield nhs,2011
8,0,3700,jaga,james a. garfield nhs,2011
9,0,3529,jaga,james a. garfield nhs,2011
10,0,3024,jaga,james a. garfield nhs,2011
11,0,1272,jaga,james a. garfield nhs,2011
12,0,771,jaga,james a. garfield nhs,2011
1,0,1046,jaga,james a. garfield nhs,2012
2,0,1174,jaga,james a. garfield nhs,2012
3,0,1190,jaga,james a. garfield nhs,2012
4,0,2217,jaga,james a. garfield nhs,2012
5,0,2016,jaga,james a. garfield nhs,2012
6,0,5658,jaga,james a. garfield nhs,2012
7,0,6437,jaga,james a. garfield nhs,2012
8,0,5701,jaga,james a. garfield nhs,2012
9,0,6437,jaga,james a. garfield nhs,2012
10,0,2793,jaga,james a. garfield nhs,2012
11,0,1050,jaga,james a. garfield nhs,2012
12,0,656,jaga,james a. garfield nhs,2012
1,0,916,jaga,james a. garfield nhs,2013
2,0,1829,jaga,james a. garfield nhs,2013
3,0,691,jaga,james a. garfield nhs,2013
4,0,1108,jaga,james a. garfield nhs,2013
5,0,1604,jaga,james a. garfield nhs,2013
6,0,2778,jaga,james a. garfield nhs,2013
7,0,4472,jaga,james a. garfield nhs,2013
8,0,1887,jaga,james a. garfield nhs,2013
9,0,1791,jaga,james a. garfield nhs,2013
10,0,2400,jaga,james a. garfield nhs,2013
11,0,977,jaga,james a. garfield nhs,2013
12,0,574,jaga,james a. garfield nhs,2013
1,0,271,jaga,james a. garfield nhs,2014
2,0,530,jaga,james a. garfield nhs,2014
3,0,701,jaga,james a. garfield nhs,2014
4,0,1261,jaga,james a. garfield nhs,2014
5,0,1561,jaga,james a. garfield nhs,2014
6,0,2679,jaga,james a. garfield nhs,2014
7,0,5683,jaga,james a. garfield nhs,2014
8,0,3222,jaga,james a. garfield nhs,2014
9,0,846,jaga,james a. garfield nhs,2014
10,0,762,jaga,james a. garfield nhs,2014
11,0,206,jaga,james a. garfield nhs,2014
12,0,234,jaga,james a. garfield nhs,2014
1,0,136,jaga,james a. garfield nhs,2015
2,0,58,jaga,james a. garfield nhs,2015
3,0,187,jaga,james a. garfield nhs,2015
4,0,197,jaga,james a. garfield nhs,2015
5,0,1530,jaga,james a. garfield nhs,2015
6,0,3445,jaga,james a. garfield nhs,2015
7,0,6333,jaga,james a. garfield nhs,2015
8,0,4083,jaga,james a. garfield nhs,2015
9,0,3268,jaga,james a. garfield nhs,2015
10,0,3352,jaga,james a. garfield nhs,2015
11,0,1045,jaga,james a. garfield nhs,2015
12,0,872,jaga,james a. garfield nhs,2015
1,0,866,jaga,james a. garfield nhs,2016
2,0,2138,jaga,james a. garfield nhs,2016
3,0,2710,jaga,james a. garfield nhs,2016
4,0,1937,jaga,james a. garfield nhs,2016
5,0,3878,jaga,james a. garfield nhs,2016
6,0,4526,jaga,james a. garfield nhs,2016
7,0,13083,jaga,james a. garfield nhs,2016
8,0,6187,jaga,james a. garfield nhs,2016
9,0,3554,jaga,james a. garfield nhs,2016
10,0,4563,jaga,james a. garfield nhs,2016
11,0,1180,jaga,james a. garfield nhs,2016
12,0,815,jaga,james a. garfield nhs,2016
1,0,348,jaga,james a. garfield nhs,2017
2,0,3478,jaga,james a. garfield nhs,2017
3,0,1676,jaga,james a. garfield nhs,2017
4,0,3947,jaga,james a. garfield nhs,2017
5,0,6053,jaga,james a. garfield nhs,2017
6,0,5891,jaga,james a. garfield nhs,2017
7,0,11979,jaga,james a. garfield nhs,2017
8,0,7559,jaga,james a. garfield nhs,2017
9,0,5596,jaga,james a. garfield nhs,2017
10,0,3912,jaga,james a. garfield nhs,2017
11,0,1974,jaga,james a. garfield nhs,2017
12,0,1123,jaga,james a. garfield nhs,2017
1,0,352,jaga,james a. garfield nhs,2018
2,0,2637,jaga,james a. garfield nhs,2018
3,0,1762,jaga,james a. garfield nhs,2018
4,0,3707,jaga,james a. garfield nhs,2018
5,0,4279,jaga,james a. garfield nhs,2018
6,0,4515,jaga,james a. garfield nhs,2018
7,0,7888,jaga,james a. garfield nhs,2018
8,0,4637,jaga,james a. garfield nhs,2018
9,0,3863,jaga,james a. garfield nhs,2018
10,0,3823,jaga,james a. garfield nhs,2018
11,0,2618,jaga,james a. garfield nhs,2018
12,0,754,jaga,james a. garfield nhs,2018
1,0,50,jaga,james a. garfield nhs,2019
2,0,2628,jaga,james a. garfield nhs,2019
3,0,1902,jaga,james a. garfield nhs,2019
4,0,4697,jaga,james a. garfield nhs,2019
5,0,4701,jaga,james a. garfield nhs,2019
6,0,5176,jaga,james a. garfield nhs,2019
7,0,6910,jaga,james a. garfield nhs,2019
8,0,4520,jaga,james a. garfield nhs,2019
9,0,3495,jaga,james a. garfield nhs,2019
10,0,3833,jaga,james a. garfield nhs,2019
11,0,2073,jaga,james a. garfield nhs,2019
12,0,1320,jaga,james a. garfield nhs,2019
1,0,1183,jaga,james a. garfield nhs,2020
2,0,3773,jaga,james a. garfield nhs,2020
3,0,1085,jaga,james a. garfield nhs,2020
4,0,600,jaga,james a. garfield nhs,2020
5,0,620,jaga,james a. garfield nhs,2020
6,0,620,jaga,james a. garfield nhs,2020
7,0,1866,jaga,james a. garfield nhs,2020
8,0,1457,jaga,james a. garfield nhs,2020
9,0,1286,jaga,james a. garfield nhs,2020
10,0,1022,jaga,james a. garfield nhs,2020
11,0,656,jaga,james a. garfield nhs,2020
12,0,629,jaga,james a. garfield nhs,2020
1,0,435,jaga,james a. garfield nhs,2021
2,0,423,jaga,james a. garfield nhs,2021
3,0,674,jaga,james a. garfield nhs,2021
4,0,1166,jaga,james a. garfield nhs,2021
5,0,3617,jaga,james a. garfield nhs,2021
6,0,3160,jaga,james a. garfield nhs,2021
7,0,3998,jaga,james a. garfield nhs,2021
8,0,3295,jaga,james a. garfield nhs,2021
9,0,1603,jaga,james a. garfield nhs,2021
10,0,1576,jaga,james a. garfield nhs,2021
11,0,639,jaga,james a. garfield nhs,2021
12,0,396,jaga,james a. garfield nhs,2021
1,0,477,jaga,james a. garfield nhs,2022
2,0,1364,jaga,james a. garfield nhs,2022
3,0,1363,jaga,james a. garfield nhs,2022
4,0,2115,jaga,james a. garfield nhs,2022
5,0,3382,jaga,james a. garfield nhs,2022
6,0,3334,jaga,james a. garfield nhs,2022
7,0,7012,jaga,james a. garfield nhs,2022
8,0,4227,jaga,james a. garfield nhs,2022
9,0,3191,jaga,james a. garfield nhs,2022
10,0,3552,jaga,james a. garfield nhs,2022
11,0,1029,jaga,james a. garfield nhs,2022
12,0,1127,jaga,james a. garfield nhs,2022
1,0,1366,jaga,james a. garfield nhs,2023
2,0,1824,jaga,james a. garfield nhs,2023
3,0,1902,jaga,james a. garfield nhs,2023
4,0,2171,jaga,james a. garfield nhs,2023
5,0,4289,jaga,james a. garfield nhs,2023
6,0,5014,jaga,james a. garfield nhs,2023
7,0,6226,jaga,james a. garfield nhs,2023
8,0,4006,jaga,james a. garfield nhs,2023
9,0,3041,jaga,james a. garfield nhs,2023
10,0,3426,jaga,james a. garfield nhs,2023
11,0,1354,jaga,james a. garfield nhs,2023
12,0,1934,jaga,james a. garfield nhs,2023
1,0,937,jaga,james a. garfield nhs,2024
2,0,2667,jaga,james a. garfield nhs,2024
3,0,1912,jaga,james a. garfield nhs,2024
4,0,3806,jaga,james a. garfield nhs,2024
5,0,4196,jaga,james a. garfield nhs,2024
6,0,5022,jaga,james a. garfield nhs,2024
1,12,348,jeca,jewel cave nm,2007
2,16,234,jeca,jewel cave nm,2007
3,17,1724,jeca,jewel cave nm,2007
4,23,2273,jeca,jewel cave nm,2007
5,9,5875,jeca,jewel cave nm,2007
6,6,19802,jeca,jewel cave nm,2007
7,15,36108,jeca,jewel cave nm,2007
8,9,23222,jeca,jewel cave nm,2007
9,4,11215,jeca,jewel cave nm,2007
10,1,3182,jeca,jewel cave nm,2007
11,0,999,jeca,jewel cave nm,2007
12,0,339,jeca,jewel cave nm,2007
1,1,250,jeca,jewel cave nm,2008
2,1,332,jeca,jewel cave nm,2008
3,6,1950,jeca,jewel cave nm,2008
4,6,1828,jeca,jewel cave nm,2008
5,17,5486,jeca,jewel cave nm,2008
6,54,22146,jeca,jewel cave nm,2008
7,86,39965,jeca,jewel cave nm,2008
8,47,18069,jeca,jewel cave nm,2008
9,19,6419,jeca,jewel cave nm,2008
10,9,2985,jeca,jewel cave nm,2008
11,2,697,jeca,jewel cave nm,2008
12,1,354,jeca,jewel cave nm,2008
1,1,308,jeca,jewel cave nm,2009
2,1,338,jeca,jewel cave nm,2009
3,4,1401,jeca,jewel cave nm,2009
4,6,1890,jeca,jewel cave nm,2009
5,16,5380,jeca,jewel cave nm,2009
6,66,27909,jeca,jewel cave nm,2009
7,11,51947,jeca,jewel cave nm,2009
8,58,24696,jeca,jewel cave nm,2009
9,35,11617,jeca,jewel cave nm,2009
10,1,2912,jeca,jewel cave nm,2009
11,1,872,jeca,jewel cave nm,2009
12,1,325,jeca,jewel cave nm,2009
1,1,227,jeca,jewel cave nm,2010
2,1,306,jeca,jewel cave nm,2010
3,2,1671,jeca,jewel cave nm,2010
4,1,2431,jeca,jewel cave nm,2010
5,2,5402,jeca,jewel cave nm,2010
6,3,19783,jeca,jewel cave nm,2010
7,5,36485,jeca,jewel cave nm,2010
8,3,23492,jeca,jewel cave nm,2010
9,2,10124,jeca,jewel cave nm,2010
10,1,2812,jeca,jewel cave nm,2010
11,1,480,jeca,jewel cave nm,2010
12,1,249,jeca,jewel cave nm,2010
1,1,221,jeca,jewel cave nm,2011
2,1,186,jeca,jewel cave nm,2011
3,270,1472,jeca,jewel cave nm,2011
4,260,2668,jeca,jewel cave nm,2011
5,0,5576,jeca,jewel cave nm,2011
6,3,19789,jeca,jewel cave nm,2011
7,3,18305,jeca,jewel cave nm,2011
8,3,17528,jeca,jewel cave nm,2011
9,2,7107,jeca,jewel cave nm,2011
10,1,2939,jeca,jewel cave nm,2011
11,1,800,jeca,jewel cave nm,2011
12,1,555,jeca,jewel cave nm,2011
1,1,386,jeca,jewel cave nm,2012
2,1,416,jeca,jewel cave nm,2012
3,1,2341,jeca,jewel cave nm,2012
4,1,2755,jeca,jewel cave nm,2012
5,1,6194,jeca,jewel cave nm,2012
6,36,22600,jeca,jewel cave nm,2012
7,9,37590,jeca,jewel cave nm,2012
8,10,21535,jeca,jewel cave nm,2012
9,11,11156,jeca,jewel cave nm,2012
10,10,2842,jeca,jewel cave nm,2012
11,8,1004,jeca,jewel cave nm,2012
12,10,481,jeca,jewel cave nm,2012
1,42,194,jeca,jewel cave nm,2013
2,11,348,jeca,jewel cave nm,2013
3,17,1755,jeca,jewel cave nm,2013
4,30,1333,jeca,jewel cave nm,2013
5,84,5438,jeca,jewel cave nm,2013
6,16,22252,jeca,jewel cave nm,2013
7,10,33733,jeca,jewel cave nm,2013
8,9,21274,jeca,jewel cave nm,2013
9,11,11034,jeca,jewel cave nm,2013
10,4,550,jeca,jewel cave nm,2013
11,10,267,jeca,jewel cave nm,2013
12,15,81,jeca,jewel cave nm,2013
1,122,140,jeca,jewel cave nm,2014
2,105,151,jeca,jewel cave nm,2014
3,80,845,jeca,jewel cave nm,2014
4,42,1365,jeca,jewel cave nm,2014
5,12,5846,jeca,jewel cave nm,2014
6,10,22719,jeca,jewel cave nm,2014
7,8,34208,jeca,jewel cave nm,2014
8,8,22498,jeca,jewel cave nm,2014
9,2,11670,jeca,jewel cave nm,2014
10,6,3935,jeca,jewel cave nm,2014
11,35,891,jeca,jewel cave nm,2014
12,19,80,jeca,jewel cave nm,2014
1,26,75,jeca,jewel cave nm,2015
2,17,122,jeca,jewel cave nm,2015
3,15,1108,jeca,jewel cave nm,2015
4,5,2026,jeca,jewel cave nm,2015
5,10,5852,jeca,jewel cave nm,2015
6,13,22545,jeca,jewel cave nm,2015
7,22,35139,jeca,jewel cave nm,2015
8,21,34339,jeca,jewel cave nm,2015
9,8,11287,jeca,jewel cave nm,2015
10,8,3019,jeca,jewel cave nm,2015
11,14,732,jeca,jewel cave nm,2015
12,11,200,jeca,jewel cave nm,2015
1,13,142,jeca,jewel cave nm,2016
2,13,226,jeca,jewel cave nm,2016
3,12,2460,jeca,jewel cave nm,2016
4,23,2760,jeca,jewel cave nm,2016
5,25,6684,jeca,jewel cave nm,2016
6,200,22002,jeca,jewel cave nm,2016
7,12,37836,jeca,jewel cave nm,2016
8,13,35490,jeca,jewel cave nm,2016
9,10,23516,jeca,jewel cave nm,2016
10,8,4672,jeca,jewel cave nm,2016
11,2,1232,jeca,jewel cave nm,2016
12,3,255,jeca,jewel cave nm,2016
1,5,330,jeca,jewel cave nm,2017
2,16,611,jeca,jewel cave nm,2017
3,105,3334,jeca,jewel cave nm,2017
4,11,2780,jeca,jewel cave nm,2017
5,22,7085,jeca,jewel cave nm,2017
6,29,22498,jeca,jewel cave nm,2017
7,7,41209,jeca,jewel cave nm,2017
8,15,37955,jeca,jewel cave nm,2017
9,11,23087,jeca,jewel cave nm,2017
10,6,3941,jeca,jewel cave nm,2017
11,26,1423,jeca,jewel cave nm,2017
12,4,284,jeca,jewel cave nm,2017
1,2,321,jeca,jewel cave nm,2018
2,23,264,jeca,jewel cave nm,2018
3,25,2511,jeca,jewel cave nm,2018
4,37,2049,jeca,jewel cave nm,2018
5,8,7102,jeca,jewel cave nm,2018
6,11,30003,jeca,jewel cave nm,2018
7,8,40229,jeca,jewel cave nm,2018
8,6,33727,jeca,jewel cave nm,2018
9,14,19665,jeca,jewel cave nm,2018
10,11,5090,jeca,jewel cave nm,2018
11,49,1307,jeca,jewel cave nm,2018
12,29,88,jeca,jewel cave nm,2018
1,4,12,jeca,jewel cave nm,2019
2,10,143,jeca,jewel cave nm,2019
3,6,2057,jeca,jewel cave nm,2019
4,6,2811,jeca,jewel cave nm,2019
5,6,8674,jeca,jewel cave nm,2019
6,15,29473,jeca,jewel cave nm,2019
7,18,47830,jeca,jewel cave nm,2019
8,16,18656,jeca,jewel cave nm,2019
9,12,10057,jeca,jewel cave nm,2019
10,11,2845,jeca,jewel cave nm,2019
11,1,832,jeca,jewel cave nm,2019
12,0,99,jeca,jewel cave nm,2019
1,18,124,jeca,jewel cave nm,2020
2,5,139,jeca,jewel cave nm,2020
3,0,1912,jeca,jewel cave nm,2020
4,0,1112,jeca,jewel cave nm,2020
5,0,2524,jeca,jewel cave nm,2020
6,0,3784,jeca,jewel cave nm,2020
7,0,8935,jeca,jewel cave nm,2020
8,0,7937,jeca,jewel cave nm,2020
9,0,6429,jeca,jewel cave nm,2020
10,5,1894,jeca,jewel cave nm,2020
11,13,864,jeca,jewel cave nm,2020
12,8,224,jeca,jewel cave nm,2020
1,4,980,jeca,jewel cave nm,2021
2,10,672,jeca,jewel cave nm,2021
3,15,1458,jeca,jewel cave nm,2021
4,15,1142,jeca,jewel cave nm,2021
5,15,5800,jeca,jewel cave nm,2021
6,20,24624,jeca,jewel cave nm,2021
7,20,37607,jeca,jewel cave nm,2021
8,20,19224,jeca,jewel cave nm,2021
9,15,13189,jeca,jewel cave nm,2021
10,10,2862,jeca,jewel cave nm,2021
11,10,462,jeca,jewel cave nm,2021
12,5,189,jeca,jewel cave nm,2021
1,4,9,jeca,jewel cave nm,2022
2,3,296,jeca,jewel cave nm,2022
3,10,2195,jeca,jewel cave nm,2022
4,0,1800,jeca,jewel cave nm,2022
5,10,8584,jeca,jewel cave nm,2022
6,10,26352,jeca,jewel cave nm,2022
7,10,32814,jeca,jewel cave nm,2022
8,10,25735,jeca,jewel cave nm,2022
9,10,17487,jeca,jewel cave nm,2022
10,10,2793,jeca,jewel cave nm,2022
11,5,878,jeca,jewel cave nm,2022
12,5,400,jeca,jewel cave nm,2022
1,5,214,jeca,jewel cave nm,2023
2,5,256,jeca,jewel cave nm,2023
3,5,2068,jeca,jewel cave nm,2023
4,0,2811,jeca,jewel cave nm,2023
5,0,9454,jeca,jewel cave nm,2023
6,0,25355,jeca,jewel cave nm,2023
7,0,32054,jeca,jewel cave nm,2023
8,0,23481,jeca,jewel cave nm,2023
9,0,18986,jeca,jewel cave nm,2023
10,0,5432,jeca,jewel cave nm,2023
11,0,850,jeca,jewel cave nm,2023
12,0,575,jeca,jewel cave nm,2023
1,0,595,jeca,jewel cave nm,2024
2,0,913,jeca,jewel cave nm,2024
3,0,2200,jeca,jewel cave nm,2024
4,0,1764,jeca,jewel cave nm,2024
5,0,14187,jeca,jewel cave nm,2024
6,0,31323,jeca,jewel cave nm,2024
1,15000,35363,jela,jean lafitte nhp and pres,2007
2,15000,22938,jela,jean lafitte nhp and pres,2007
3,19000,29577,jela,jean lafitte nhp and pres,2007
4,19000,32450,jela,jean lafitte nhp and pres,2007
5,19000,26103,jela,jean lafitte nhp and pres,2007
6,15000,24694,jela,jean lafitte nhp and pres,2007
7,15000,24277,jela,jean lafitte nhp and pres,2007
8,15000,20901,jela,jean lafitte nhp and pres,2007
9,15000,19472,jela,jean lafitte nhp and pres,2007
10,15000,19874,jela,jean lafitte nhp and pres,2007
11,15000,26268,jela,jean lafitte nhp and pres,2007
12,15000,21456,jela,jean lafitte nhp and pres,2007
1,15000,35198,jela,jean lafitte nhp and pres,2008
2,15000,29128,jela,jean lafitte nhp and pres,2008
3,19000,40704,jela,jean lafitte nhp and pres,2008
4,19000,40692,jela,jean lafitte nhp and pres,2008
5,19000,34076,jela,jean lafitte nhp and pres,2008
6,15000,32947,jela,jean lafitte nhp and pres,2008
7,15000,27433,jela,jean lafitte nhp and pres,2008
8,15000,21464,jela,jean lafitte nhp and pres,2008
9,15000,16705,jela,jean lafitte nhp and pres,2008
10,15000,21284,jela,jean lafitte nhp and pres,2008
11,15000,22943,jela,jean lafitte nhp and pres,2008
12,15000,17247,jela,jean lafitte nhp and pres,2008
1,15000,24330,jela,jean lafitte nhp and pres,2009
2,15000,25384,jela,jean lafitte nhp and pres,2009
3,19000,24423,jela,jean lafitte nhp and pres,2009
4,19000,36002,jela,jean lafitte nhp and pres,2009
5,19000,31927,jela,jean lafitte nhp and pres,2009
6,15000,28902,jela,jean lafitte nhp and pres,2009
7,15000,25111,jela,jean lafitte nhp and pres,2009
8,15000,31563,jela,jean lafitte nhp and pres,2009
9,15000,39922,jela,jean lafitte nhp and pres,2009
10,15000,23524,jela,jean lafitte nhp and pres,2009
11,15000,23929,jela,jean lafitte nhp and pres,2009
12,15000,20058,jela,jean lafitte nhp and pres,2009
1,15000,26581,jela,jean lafitte nhp and pres,2010
2,15000,31250,jela,jean lafitte nhp and pres,2010
3,19000,32992,jela,jean lafitte nhp and pres,2010
4,19000,52507,jela,jean lafitte nhp and pres,2010
5,19000,32641,jela,jean lafitte nhp and pres,2010
6,15000,31391,jela,jean lafitte nhp and pres,2010
7,15000,31329,jela,jean lafitte nhp and pres,2010
8,15000,25542,jela,jean lafitte nhp and pres,2010
9,15000,27318,jela,jean lafitte nhp and pres,2010
10,15000,31683,jela,jean lafitte nhp and pres,2010
11,15000,35369,jela,jean lafitte nhp and pres,2010
12,15000,32416,jela,jean lafitte nhp and pres,2010
1,15000,33383,jela,jean lafitte nhp and pres,2011
2,15000,30532,jela,jean lafitte nhp and pres,2011
3,19000,43960,jela,jean lafitte nhp and pres,2011
4,19000,50015,jela,jean lafitte nhp and pres,2011
